http://www.latimes.com/politics/la-na-pol-trump-reporter-ban-first-amendment-20160714-snap-htmlstory.html,184253,51,text/html,,,,
http://www.latimes.com/politics/la-na-pol-trump-coal-arizona-20170217-story.html,244540,71,text/html,,,,
http://www.latimes.com/about/la-contact-us-htmlstory.html,110569,60,text/html,,,,
http://www.latimes.com/nation/la-na-evangelical-refugee-20170215-story-amp.html,77842,20,text/html,,,,
http://www.latimes.com/local/lanow/92116224-157.html,162614,43,text/html,,,,
http://www.latimes.com/travel/deals/la-tr-las-vegas-resort-fees-increase-20170216-story-amp.html,54366,37,text/html,,,,
http://www.latimes.com/politics/la-na-pol-trump-partisan-polarization-20170217-story.html,250518,81,text/html,,,,
http://www.latimes.com/local/california/la-me-lopez-ainsworth-0219-story.html,250226,77,text/html,,,,
http://www.latimes.com/local/lanow/la-me-ln-robert-durst-secret-witness-20170216-story.html,246992,82,text/html,,,,
http://www.latimes.com/topic/international/el-salvador-PLGEO00000182-topic.html,175583,88,text/html,,,,
http://www.latimes.com/topic/education/colleges-universities/stanford-university-OREDU0000292-topic.html,186064,112,text/html,,,,
http://www.latimes.com/science/sciencenow/la-sci-sn-deep-sea-pollution-20170215-story.html,239597,80,text/html,,,,
http://www.latimes.com/sports/mlb/la-sp-scott-kazmir-20160331-photo.html,158404,42,text/html,,,,
http://www.latimes.com/topic/education/colleges-universities/05007000-topic.html,195042,117,text/html,,,,
http://www.latimes.com/sports/usc/la-sp-usc-ucla-basketball-20170217-story.html,187339,66,text/html,,,,
http://www.latimes.com/la-bio-kate-linthicum-staff.html,124971,56,text/html,,,,
http://www.latimes.com/topic/disasters-accidents/floods-flooding/03005000-topic.html,189533,106,text/html,,,,
http://www.latimes.com/opinion/op-ed/la-oe-welch-immigration-enforcement-obama-trump-20170216-story.html,243041,89,text/html,,,,
http://www.latimes.com/topic/travel/las-vegas-travel/T5000001-topic.html,157833,88,text/html,,,,
http://www.latimes.com/local/crime/la-me-ln-valentines-killing-20170216-story.html,238669,77,text/html,,,,
http://www.latimes.com/science/sciencenow/la-sci-sn-robot-bees-20170209-story.html,235636,81,text/html,,,,
http://www.latimes.com/nation/nationnow/la-bgoyette-1482797037-snap-photo-photo.html,158991,41,text/html,,,,
http://www.latimes.com/topic/science/space/solar-system/1300801272-topic.html,168714,78,text/html,,,,
http://www.latimes.com/business/76931920-132.html,162207,45,text/html,,,,
